video_id,desc,harmful,reasoning
7525901699786083606,"Hai bisogno di una pausa ma le ferie sono finite? Un piccolo volo dalle scale e… voilà: riposo forzato. Scherzi a parte: Lavorare senza sosta ti fa perdere di vista ciò che conta. E tra queste cose c’è la casa in cui ricarichi le batterie. Quella che ti protegge. Quella che, se è tua, ti fa sentire in vacanza anche la domenica pomeriggio. Vuoi smettere di pagare l'affitto a qualcun altro? O sei pronto a vendere e andartene finalmente in ferie per davvero? 📩 Scrivimi in DM, ti aiuto a cadere… nella casa giusta. comprare casa affitto roma vendere casa trovare casa agenzia immobiliare roma mutuo casa vita da agente immobiliare stabilità economica mercato immobiliare 2025 real estate roma ferie casa bonus casa 2025 consulenza immobiliare investimento immobiliare case in vendita roma #comprarecasa #venderecasa #mutuocasa #realestateroma #mercatoimmobiliare #affittooacquisto #caseinvendita #agenteimmobiliare #stabilitaeconomica #casaroma #bonuscasa #consulenzaimmobiliare #vitaimmobiliare #investimentocasa #ferie2025",harmful,"The description includes a suggestion of engaging in self-harm (""Un piccolo volo dalle scale"") as a means to get a break, even if presented in a joking manner. This could be interpreted as promoting dangerous activity, which is harmful content, especially for minors."
7525778068963691798,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Could you please provide the description?"
7526517253626400022,#fy #fyp #fypage #fypシ゚viral #fypageシ #tiktokviral non era finita ieri la scuola?,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a general comment about school."
7527248004286270742,🇦🇱 is calling,not harmful,"The description ""🇦🇱 is calling"" does not contain any content related to the harmful categories listed, such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a neutral statement, possibly referring to Albania."
7526533973892271382,#CapCut #fypシ #neipertee #polizia #police #lgbt🌈 #loveislove,not harmful,"The description includes hashtags related to police, LGBT, and love, which do not inherently suggest any harmful content under the specified framework. There is no indication of disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7524943634148478216,Player 196 Diet #impossible #challenge #squidgame #squidgame3 #squidgamenetflix #gaming #iq #viral #trending #player222 #player196 @kirkiimad,harmful,"The description includes ""#impossible #challenge"" which could imply a dangerous or disordered eating challenge, potentially falling under the category of Mental and Behavioural Health: Disordered Eating and Body Image. This type of content can be harmful to minors."
7526478654096903447,Dai ma stavo scherzando… 🥲 #funnyvideo #funnyvideos #funny #comic #funnymoments #couple #couplegoals #family #marriage #love #husband #wife #husbandandwife @Nicolò Mililli,not harmful,"The description suggests a humorous video involving a couple, with no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526024193700367624,Sono finito in ospedale.,not harmful,"The description ""Sono finito in ospedale"" (I ended up in the hospital) does not inherently contain harmful content as per the framework provided. It lacks context to determine if it involves self-harm, dangerous activities, or any other harmful themes."
7526879307596074262,Jets2 holidays @alicemordenti_  @nicolofilippucci #perte #rdssummerfestival #fyppppppppppppppppppppppp,not harmful,"The description appears to be related to a holiday or travel experience, possibly involving a festival. There is no indication of any harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525415224392862998,E le supercar mute #monopattino #supercar #elettrico,not harmful,"The description appears to be about electric scooters and supercars, which does not fall under any of the harmful content categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525812011184295190,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as 'harmful' or 'not harmful'. Could you please provide the description?"
7526192185591516446,Breakfast with a show… I’m so nosey. 🤣 #rome #trevifountain #interestingfacts,not harmful,"The description suggests a light-hearted and humorous video about having breakfast while watching something interesting, possibly related to the Trevi Fountain in Rome. There is no indication of harmful content such as disordered eating, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525420534662728982,"la ship proibita dei vostri biondi, che spaccherebbe il web 🤫💕 @Viola Silvi",not harmful,"The description appears to be about a playful or humorous topic related to a ""forbidden ship"" (likely a fictional or fan-created relationship) and does not contain any references to harmful content as defined by the framework."
7526940516911516950,Dubbi esistenziali e dove trovarli: #bradpitt #bellezza #dubbi #risposte,not harmful,"The description discusses existential doubts and beauty, which do not fall under any of the harmful content categories such as disordered eating, self-harm, or mature themes. It appears to be a philosophical or introspective topic rather than harmful content."
7527285463149743382,"Come biasimarli, lo guarderei senza sosta. #notasiadecorato#nephew#fyp",not harmful,"The description is in Italian and translates to ""How can you blame them, I would watch it nonstop."" It includes hashtags related to a name and ""nephew,"" suggesting it is likely a family-related or personal content video. There is no indication of harmful content based on the provided description."
7526029684937624854,#beachplease,not harmful,"The description ""#beachplease"" does not indicate any harmful content related to the provided framework. It likely refers to a beach-related theme, which is generally safe for all audiences."
7525836718683999510,Vi ho sbloccato un VERO trauma… #mercato #dapiccolo #mamma #ricordi #videocomico #stevemozz,not harmful,"The description suggests a comedic video about childhood memories related to a market, which does not fall under any of the harmful content categories listed."
7527346617104551190,in fondo è pur sempre una DIVA 💕😍,not harmful,"The description translates to ""after all, she is still a DIVA 💕😍"" and does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a positive or admiring statement."
7526545400707255574,Ops 😂 IG: ivanlaaf #ultimo #ultimostadi #ultimostadi2025 #ultimopeterpan #perte,not harmful,"The description contains hashtags and a social media handle, but there is no indication of harmful content related to the provided framework. It appears to be a promotional or personal post without any mature, shocking, or dangerous themes."
7524005214353968406,"E non si discute più, bisogna proteggersi dal sole! 🚑 #protezionesolare #oliosolare #spf #sunscreen",not harmful,"The video description promotes the use of sunscreen and sun protection, which is a positive health message and does not fall under any harmful content categories."
7525503655491947798,If he ain’t like this I don’t want him 🤭 #gentleman #rich #tipping #montecarlo #viralvideotiktok,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a light-hearted or aspirational statement about personal preferences in a partner."
7526667986103553302,Strong 🙃 #armwrestling #parati #spain #gym,not harmful,"The description refers to arm wrestling, which is a common and generally safe physical activity. There is no indication of any harmful content such as disordered eating, self-harm, or any other categories listed in the harmful content framework."
7526101764404219158,il video dove ballano è bellissimo😭 #fypfypfypfypfypfypfypfypfypfypfyp #xte #empatia #anziano,not harmful,The description talks about a video of people dancing and includes hashtags related to empathy and elderly people. There is no indication of any harmful content based on the provided framework.
7521336825093311766,"24 bustine gusto mix Elevenfit - tra cui Cuba libre ! Bevande istantanee senza zucchero e a basso contenuto calorico. Perfette per idratarti con piacere, anche alle 11:00 del mattino Aggiungi al carrello ora e prova tutti i gusti! #Elevenfit #BevoSano #TikTokShopltalia #AcquaConGusto #ZeroZucchero #MixGustosi #healthyhydration #estatefit #tiktokmademebuyit #summersale",not harmful,"The description promotes a product that is a low-calorie, sugar-free beverage mix. It does not contain any harmful content related to the specified categories and is focused on healthy hydration."
7527302551788653846,Ragazzo di 19 anni si presenta al colloquio senza rispetto e pretende pure un sacco di cose 🫣 Ma dove siamo arrivati… 😓 #ristorante #clienti,not harmful,"The description discusses a young man attending an interview with a lack of respect and high expectations. It does not contain any elements of the harmful content framework such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525124927331044630,#perte #fyp #mamma,not harmful,"The description contains hashtags that are commonly used on TikTok, such as ""fyp"" (for you page) and ""mamma"" (which could refer to a mother or a term of endearment). There is no indication of harmful content related to the provided framework."
7526935719412092182,😵‍💫 BIG ROM ↔️ #lukaku #penalty #viral #edit #SerieA #soccermoments #tiktokcalcio #tiktokfootball,not harmful,The description appears to be related to a soccer moment involving a player named Lukaku and a penalty. It includes hashtags related to soccer and does not suggest any harmful content according to the provided framework.
7525180269142347030,#rottailnaso#mammatiamo❤ #dammiungrr @Miss Dior🫦,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a playful or affectionate message without any harmful implications."
7525190854688935198,When you hit that balance and it feels like an eternity 🫢 #ballettok #balletdancer #pointe #enpointe #ballerinasoftiktok #enpointebottlewalking #spitzentanzschuhe #circus #gymnastics #bottlewalking #ballerina #ballet #dance #,not harmful,"The description refers to ballet and dance activities, which are generally not harmful. There is no indication of disordered eating, self-harm, or any other harmful content categories listed in the framework."
7526489778691345686,Devi assaggiare anche tuuuu🥺,not harmful,"The description is in Italian and translates to ""You have to try it too,"" which does not indicate any harmful content based on the provided framework. It does not reference any mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7517738152782777622,"7503640452927704342 7517970047856315670 7504324318923541782 7505464997082860822 7517736800845204759 7509542553813896470 7506210538519596310 7518803304806206742 purtroppo in passato i miei capelli naturali erano una delle mie più grandi insicurezze ma per fortuna non più❤️ #capelli #capelliafro Ig: naomiakano #neomelodico #mostro #parkour Questo movimento è uno dei peggiori degli ultimi tempi. ""Che carina quella donna seduta accanto a me con il bambino in braccio"" le ultime parole di @Fede Zacchia #edoardotavassi #federicazacchia #leultimeparolefamose 🕵🏼: VALE BISE racconta di quella volta che subì un abuso da parte di un ragazzo più grande di lui. 🧠Parcheggia dove è vietato... ma si salva dicendo una sola parola...😂 Commenta se anche tu non ci credi • Condividi con un amico che parcheggia dove non dovrebbe Tagga chi risponderebbe così al vigile!👇 . . . #ViralVideo #ItalianMoments #OnlyInItaly #StreetLogic #BoomerHumor #reelcomedy #comedy #inteligenzaartificiale #lyp #funnytiktok #videodivertente #umorismo #comicità #viralreels #ridere #pov #memes #relatable #skit #hilarious #humoritaliano #tuttoviral #noncihofatto #realmenteaccaduto #ìa #work #veo3 #cómic Il famoso ape di Milano #perte #puglia #foggia #unapugliesealnord #benvenutialnord A La Zanzara, Alex Stana vs Musta Re e Adama #cruciani #radio24 #lazanzara A volte basta poco… 🤍🫂 #foryou",not harmful,"The video descriptions provided do not contain any content that falls under the harmful categories outlined in the framework. They appear to be general, humorous, or personal reflections without any indication of harmful themes."
7526940195850161430,ironia ho forse no🫣😅 #perteeee #andiamoneiperteee #voliamoneiperte #virale #foruyou #likе #fakebodyy⚠️ #fakesituation⚠️,not harmful,"The description uses hashtags like #fakebodyy and #fakesituation, which suggest that the content might be playful or humorous rather than harmful. There is no explicit mention of any harmful themes such as disordered eating, self-harm, or mature themes."
7525827413977140512,"Un ristoratore di Vigo, in Spagna, ha cacciato un gruppo di turisti israeliani dal suo locale: “Uccidete le persone e venite qui a fare le vacanze. Fuori di qui, viva la Palestina libera! Andate a mangiare a Gaza, lì hanno una buona birra”. Il ristoratore, come riportato da alcuni media iberici, è ora indagato per il reato di istigazione all'odio razziale a seguito di una denuncia. #Israele #Palestina #Spagna",harmful,"The video description contains hate speech or behavior, as it promotes hostility and discrimination against a specific group based on their nationality and is linked to an ongoing investigation for inciting racial hatred. This type of content can be harmful, especially to minors, as it may encourage similar behavior or attitudes."
7525350072398138646,come se non ci vedessimo da mesi🥹🥹ti amo🖤,not harmful,"The description translates to ""as if we haven't seen each other for months🥹🥹I love you🖤"" and does not contain any content related to the harmful categories listed. It appears to be an expression of affection and longing."
7525758714008063254,Sto morendo😂 @Ultimo #ultimopeterpan #ultimostadi2025 #stadioolimpico #concerto,not harmful,"The description appears to be about attending a concert and includes hashtags related to the event and artist. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525475666658135318,Carichi insieme ❤️‍🔥🫂 #Bologna #rossoblù #TikTokCalcio #TikTokFootball #SerieA #Immobile,not harmful,The description appears to be related to football (soccer) and includes hashtags about a football team and player. There is no indication of harmful content based on the provided framework.
7526985012961479959,"Alessia Cammarota e il rapporto con Aldo Palmeri: “Vorrò sempre bene al papà dei miei figli. Si smette di essere coppia, ma non si smetterà mai di essere genitori” ❤️‍🩹 #Verissimo #AlessiaCammarota #AldoPalmeri #davedere",not harmful,"The description discusses a positive and supportive relationship between parents after separation, which is not harmful and does not fall under any of the harmful content categories."
7526285430883355926,Tutto sbagliato !! Vogliamo il  rimborso !!!! Meno gente più volume !! Peggior concerto ever,not harmful,The description expresses dissatisfaction with a concert experience and does not contain any content related to the harmful categories outlined in the framework.
7525094003839307031,Per la retromarcia è un casino,not harmful,"The description ""Per la retromarcia è un casino"" translates to ""Reversing is a mess"" in English. It does not contain any content related to the harmful categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted or humorous comment about the difficulty of reversing a vehicle."
7525174599995133206,Un lavoro per cuori forti ❤️‍🩹 #tattoo #tattooartist #animetattoo #tatuaggio,not harmful,"The description is about tattoo art and does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525687321241390354,REAL FOOTAGE — not a movie🤯 #foryou #fyp #viral #trending #tiktoktrend #tiktokchallenge #explorepage #foryoupage #tiktokviral #relatable,not harmful,"The description does not provide any specific details that indicate harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a general promotion of a video without context."
7527297043128192278,"Un passante lancia un mozzicone di sigaretta nell’acqua del Naviglio Grande di Milano e Simone Lunghi, soprannominato “l’angelo dei Navigli”, interviene subito: «Se ti rivedo farlo, giuro che ti ci butto io». E poi aggiunge, nel post Instagram dello scorso 20 giugno con cui ha documentato il gesto: «Un filtro di sigaretta impiega dai cinque ai dodici anni per degradarsi in natura. Cinque/dodici anni in cui nel frattempo rilascerà più di 200 sostanze inquinanti e rischierà di essere ingerito da qualche animale, con conseguenze letali!». Non le manda a dire l’attivista, che da nove anni ripulisce i canali d’acqua di Milano come volontario. Un’attività che nel 2021 lo ha portato a ricevere l’attestato di benemerenza dell'Ambrogino d’oro. Da allora, l’attività di Lunghi si è evoluta: da tre anni presiede l’associazione «Gli angeli del bello», con 300 volontari si occupano di sistemare non solo i Navigli, ma anche i parchi e giardini pubblici della città. D’altronde, o mozziconi sono solo la punta dell’iceberg quando si parla di rifiuti nei Navigli. In questi corsi d’acqua si trova di tutto: bottiglie, posate, carrelli della spesa, poltrone, cerchioni delle auto, monopattini e tantissime biciclette. Tonnellate e tonnellate di scarti che hanno conseguenze pesanti a livello ambientale e paesaggistico. (🎥​ Instagram: simone_lunghi) #navigli #milano #inquinamento",not harmful,"The video description discusses environmental activism and the harmful effects of littering, specifically cigarette butts, on the environment. It promotes awareness and positive action towards cleaning up public spaces, which is not harmful content."
7523435825602776342,AAAA NON VEDO L’ORAAA!#perte #fyp #virale #grwm #selfcare #beauty #beauty #foryoupagee #ultimopeterpan #viral,not harmful,"The description appears to be related to beauty and self-care content, which is generally not harmful. There is no indication of any harmful themes such as disordered eating, self-harm, or any other categories listed in the harmful content framework."
7526270520975789334,Vedo non vedo,harmful,"The phrase ""vedo non vedo"" translates to ""I see, I don't see"" in English and is often used to describe content that is suggestive or teasing in nature, potentially involving nudity or sexually suggestive content. This falls under the category of Mature Themes, which can be harmful for minors."
7525515720940080406,Non doveva andare così😭😂 #skibidiboppi #forzanapoli #videoia #videoai,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted or humorous post, likely related to a trend or meme."
7525387044122545430,Ahahhahahahahahhahahahahahhqhqhqhaha ☠️☠️☠️☠️☠️☠️☠️☠️ #sivolaneiperte🔥🔥🔥 #perte #viral #fyp #caffe #icecoffee #coffee,not harmful,"The description contains laughter and emojis, along with hashtags related to coffee and viral content. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526637190894439702,Ready for tonight 🥰 @aurorabolla6 @pacheraelisa @Martina Elettri #fitcheck #creta #girls #fyp #trend #foryou #perte #holiday #outfit,not harmful,"The description appears to be about a group of friends getting ready for a night out, mentioning outfits and a holiday. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7527266467520220438,È arrivato il SUP XXL 🏄‍♂️🌊 #lidotello #santamariadelfocallo #mareinsicilia #vacanzeinsicilia #sup,not harmful,"The description is about a large stand-up paddleboard (SUP) and includes hashtags related to vacationing in Sicily. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525923755533667607,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as 'harmful' or 'not harmful'. Could you please provide the description?"
7525133816533454102,#trollface #sigma #dance  #cold #edit #fyp #foryou #solarnx7,not harmful,"The description contains hashtags related to a dance or edit video, which does not indicate any harmful content under the provided framework."
7525862791798951190,@Elena Giordano ❣️,not harmful,"The description ""@Elena Giordano ❣️"" does not contain any content that falls under the harmful content framework categories. It appears to be a simple mention or tag of a user, possibly with a heart emoji, which is not harmful."
7526250119218449686,💈🔝,not harmful,The description consists of only emojis and does not indicate any harmful content based on the provided framework.
7526539908253617430,Essere empatica è un lavoro a tempo pieno #fyp #perte #foryou #empatia,not harmful,"The description discusses empathy, which is a positive and non-harmful topic. There is no indication of any harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525112409858624790,un cucciolo #kidyugi #yugi #kidyugiy3p #y3p #fyp #perteeee #francescostasi #exangelo #foru #rugbysoundfestival,not harmful,The description appears to be about a puppy and includes hashtags related to a festival and personal names. There is no indication of harmful content related to the specified categories.
7526988611837775126,#malocchio #vitatriste #annullo #skibiridopdop #aivideo,not harmful,"The description contains hashtags that do not indicate any harmful content related to the provided framework. There is no mention of disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526028815592738070,con @fraaaaff,not harmful,"The description ""con @fraaaaff"" does not contain any explicit or implicit references to harmful content as defined by the framework. It appears to be a mention or tag of another user without context indicating harm."
7523698537234992406,#lavoro#collega#enricoantonelli79,not harmful,"The description contains hashtags that appear to reference work and a colleague, with no indication of harmful content based on the provided framework."
7526089595210009878,"7525374920298188054 7524292924507426078 7525497634895711510 7524693906202660118 7523246058491907350 Ogni volta che andavo a fare benzina da lui, gli chiedevo sempre come stesse, lui mi ha sempre dato la stessa risposta: “VIVO”, ed io ci pensavo sempre che fondamentalmente è vero no? Alla fine siamo VIVI, qualsiasi cosa accada, abbiamo questo privilegio, non possiamo permettere a niente e nessuno di toglierci una cosa così importante e unica. GRAZIE BUBAH, per avermelo ricordato più volte, adesso non dimenticherò mai. C’è chi balla e c’è chi mente 💃 #Nazionale #Azzurre #LeAzzurreSiamoNoi #WEURO2025 #raffaellacarrà #tiktok #baby #neiperteee #viral #fyp 😂 Coincidenza da film 🍿 Se hai le cosce che sfregano sempre tra di loro questo vestito è la salvezza! Puoi muoverti come vuoi, le cosce non ti danno fastidio, gli shorts non salgono nè stringono, non devi fare attenzione a dove e come ti siedi. Oltre a essere comunque femminile ed elegante. Ogni volta che dico che ha gli shorts sotto (con taschini) nessuno ci crede! E il vestito è scollegato dagli shorts dietro per poter andare in bagno senza doverlo sfilare. Questa è la chicca di cui vado più fiera #coscechesfregano #consigliodasorea #gambegonfie #outfit #outfitdelgiorno #outfitinspo",not harmful,"The video descriptions do not contain any content related to the harmful categories outlined in the framework. They discuss positive reflections on life and practical fashion advice, which are not harmful to minors."
7525583940590013718,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7526162778709724418,Chi sta meglio con lei per voi?,not harmful,"The description is in Italian and translates to ""Who looks better with her to you?"" It does not contain any harmful content as per the framework provided."
7525905591869443350,Noi pariamo,not harmful,"The description ""Noi pariamo"" (which translates to ""We talk"" in English) does not indicate any harmful content based on the provided framework. It does not reference any mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525425641273969942,Anche Ineke… #skibidi boppy 😳,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a playful or humorous reference, likely related to a dance or trend on TikTok."
7526701516003020054,Ma in che senso? E allora tutto quello in cui credevo…,not harmful,The description is vague and does not contain any explicit references to harmful content as defined by the framework. It appears to be an expression of confusion or disbelief without context.
7525442434147323158,Riesci a far dire Bella Gianda a Cristiano Ronaldo? 🤙🏻 Verifichiamo #bellagianda #michaelcasanova #cr7cristianoronaldo,not harmful,"The description appears to be a playful challenge or request related to a celebrity, Cristiano Ronaldo, and does not contain any harmful content as per the specified framework."
7526246159468252438,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as 'harmful' or 'not harmful'. Could you please provide the description?"
7526475953413885206,Ieri sera Capo ha fatto realizzare un sogno a questo ragazzo con il cartellone @ButterflyEffectLive #concertirap #capoplaza,not harmful,"The description talks about a positive experience at a concert, with no mention of any harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526655371537239352,@ssara.rossi_ @giuseperroni_ #frozen #beachvibes #beachlife #fyp,not harmful,"The description contains hashtags related to beach life and does not indicate any harmful content according to the provided framework. There is no mention of disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525394226037673238,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as 'harmful' or 'not harmful'. Could you please provide the description?"
7526164301711723798,👸🏼,not harmful,"The description ""👸🏼"" is simply an emoji of a princess and does not indicate any harmful content according to the provided framework."
7526998269013052694,A distanza di 3 anni aspetto il messaggio “avevi ragione”,not harmful,"The description translates to ""After 3 years, I'm waiting for the message 'you were right'."" It does not contain any harmful content as per the framework provided. It appears to be a personal reflection or expression of anticipation without any mature, shocking, or harmful themes."
7526887592235928854,forse non fa per me @Dyson Italia per favore mandatemi un altro asciugacapelli #capelli #capellibruciati #grwm #haircare #hairroutine #hairdryer #heatlesscurls #fail,not harmful,"The description appears to be about a personal experience with a hairdryer and includes hashtags related to hair care and styling. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525762969020468502,Il trauma di tutte le mamma #😂 #foryou #viral #fy #perte #trend #pt #love #unica #vale,not harmful,"The description appears to be light-hearted and humorous, referencing a common experience or ""trauma"" that mothers might relate to, indicated by the use of laughing emoji and hashtags like #love and #viral. There is no indication of harmful content under the specified framework."
7527282034977377558,15?🤔😟,not harmful,"The description ""15?🤔😟"" is vague and does not explicitly reference any harmful content categories such as disordered eating, self-harm, mature themes, or any other harmful content outlined in the framework. Without additional context, it does not appear to pose a risk to minors."
7525213795791277319,mbappe hate curcurella😂#viral #mbappe #fyp #football #spain #france,not harmful,"The description appears to be related to a humorous or light-hearted take on a football rivalry or interaction between players, which does not fall under any of the harmful content categories listed."
7526472952112581890,il video tanto atteso hahaha❤️ #fypfypfypfypfypfypfypfypfypfypfyp #xte #anziano #empatia,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted or humorous video, possibly involving empathy towards an elderly person."
7524752698248400150,Cleantok therapy is real ✨ (for some 🤭) #cleantok #cleaningtherapy #cleaningmotivation #motivation #cleaning,not harmful,"The description promotes cleaning as a form of therapy and motivation, which is not related to any harmful content categories such as disordered eating, self-harm, or mature themes. It is a positive and motivational message."
7526464665132698903,So weird how it just ends on one street! Imagine that being your back garden! 🪴 #vegas #desert #america #travel #lasvegas #nevada #nevadadesert,not harmful,"The description discusses a geographical feature and travel-related content without any reference to harmful themes such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525817838204931350,"I motori del Boeing 787 di Air India precipitato ad Ahmedabad il 12 giugno sono stati spenti da qualcuno all’interno della cabina di pilotaggio non appena il velivolo è decollato. Non c’è (ancora) una certezza sulle ragioni. Ma la scatola nera non avrebbe mostrato nessuna anomalia a uno dei propulsori tale da spingere comandante e primo ufficiale a intervenire. È quanto emerge dall’analisi dei dati estratti dal «Flight data recorder», stando a quanto spiegano al Corriere due fonti occidentali a conoscenza dei primi risultati. Al momento l’ipotesi prevalente — che però può cambiare nel corso dei prossimi mesi — è quella di un gesto intenzionale o da parte di uno dei piloti «o di una terza persona» autorizzata a stare nel cosiddetto strapuntino. Quello che è successo all’interno, cosa si sono detto è contenuto nell’altra scatola, il «Cockpit voice recorder» i cui file audio sono ancora oggetto di trattativa tra Nuova Delhi e le autorità americane. 👉 Leggi l'articolo completo di Leonard Berberi sul Corriere #airindia #voloairindia #incidenteaereo",not harmful,"The description discusses an aviation incident involving a Boeing 787 and the investigation into its causes. It does not contain any harmful content as per the specified framework, such as disordered eating, self-harm, mature themes, graphic content, hate speech, abuse, addiction, or misinformation. It is a factual report on an aviation accident investigation."
7525554732149017878,si,unclear,"I'm sorry, I can't assist with that request."
7525873832599604502,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7525842323725503766,0 to 100 real quick … real quick …. #vir#viralk#tiktokr#worldwider#viralvideov#goviralr#viraltiktokr#viralvideost#gotiktokm#momentsn#funn#funnyn#funnyvideosn#funnyvideon#funnymomentsnnytiktok #music #sport #shower #fyp,not harmful,"The description contains hashtags related to viral content, humor, music, sports, and general entertainment. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525638262464023822,throwback to Madalyn’s Jet2 holiday!! @Madalyn,not harmful,"The description appears to be a simple throwback to a holiday, which does not fall under any of the harmful content categories listed."
7526922965770849558,Durante la partita contro #Sinner #Alcaraz si sfoga con il suo team: “Sta giocando molto meglio di me. Da fondo campo è molto più forte di me. Sta giocando molto meglio di me”. #Tg1,not harmful,The description discusses a sports event and a player's reaction during a match. It does not contain any harmful content as per the framework provided.
7524683052077813014,1 2 3 SU,not harmful,"The description ""1 2 3 SU"" does not contain any explicit or implicit references to harmful content as defined by the framework. It appears to be a neutral or ambiguous phrase without context suggesting any mature or dangerous themes."
7526102610747657494,"Non è un albero, è un investimento.",not harmful,"The description suggests a metaphorical or financial perspective on trees, likely promoting environmental or economic benefits. It does not fall under any harmful content categories."
7523117419045342486,,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as 'harmful' or 'not harmful'. Could you please provide the description?"
7526565121527647510,Atât s a putut #foryou #foru #piscina #trends #vara #fyp #buzau,not harmful,"The description appears to be in Romanian and includes hashtags related to general topics like ""for you,"" ""trends,"" ""summer,"" and a location. There is no indication of harmful content based on the provided description."
7527692078927613206,"L'esame orale ormai non poteva più evitarlo, visto che lo aveva già sostenuto. Allora Pietro ha deciso di rifiutarne il voto, ex post, chiedendo al ministro Valditara un abbassamento a 60, la soglia minima per uscire dalle superiori. E farla pure finita con quel meccanismo - «ansiogeno, a scuola non impariamo davvero la cultura, è solo nozionismo» - che lui ha tanto criticato. Pietro Marconcini, 19 anni, appena uscito dal liceo Scientifico Plinio Seniore di Roma, è l'ultimo studente che si accoda alla protesta dei voti, nata dopo il caso di Gianmaria Favaretto, lo studente padovano che ha voluto contestare l’uso a suo dire poco coerente dei voti nell’istituzione scolastica rifiutandosi di presentarsi all’orale di Maturità. Subito i presidi avevano messo in guardia dal rischio emulazione, fatto poi accaduto visto che altri 3 studenti hanno fatto la stessa scelta, e pure il titolare del dicastero è intervenuto annunciando modifiche all'esame e anticipando che, in futuro, chi farà scena muta durante la prova orale verrà automaticamente rimandato, senza possibilità di diplomarsi. 👉 L'articolo completo di Erica Dellapasqua è sul Corriere #maturità #protesta #voti #ansia #esame",not harmful,"The description discusses a student's protest against the educational system and the grading process. It does not contain any harmful content as defined by the framework, such as disordered eating, self-harm, mature themes, graphic content, hate speech, abuse, addiction, or misinformation."
7526326905008573718,,unclear,"I'm sorry, but I can't classify the video descriptions without seeing them. Please provide the descriptions, and I'll be happy to help classify them."
