video_id,link,desc,harmful,reasoning
7445329292248010006,https://www.tiktok.com/@temp/video/7445329292248010006,"I farmaci che ho descritto per la disfunzione erettile sono tutti con prescrizione medica, ⚠️⚠️⚠️⚠️⚠️ quando si dice che il tadalafil  dura sino a 36 ore, si intende che per 36 ore non è necessario assumere nuovamente il farmaco e che si può avere più di un rapporto durante le 36 ore sempre con l la stessa somministrazione☺️ infatti il medico a valutare che cosa ti ha dato per ogni persona e a quale concentrazione, anche perché hanno i loro effetti collaterali uno di questi mal di testa, vertigini, dolori muscolari, priapismo. ✅✅✅ esistono tuttavia delle soluzioni naturali che molto spesso risolvono senza assumere dei farmaci evitando in questo modo gli effetti collaterali e anche una tranquillità maggiore perché li assume se vuoi valutare una cura naturale può contattarmi WhatsApp al 392 30 15 357. La consulenza è gratuita . #disfunzioneerettile#uomo#sessualita #Pilloledisalute #farmacista",harmful,"This description discusses prescription medication for erectile dysfunction and suggests natural solutions, which could be misleading or encourage self-medication without professional guidance. It also includes a phone number for contact, which could be considered a solicitation for services. This falls under the category of 'Integrity and Authenticity' as it may promote unverified health advice."
7519166988380278038,https://www.tiktok.com/@temp/video/7519166988380278038,Cialis o Viagra? Facciamo chiarezza! #farmacia #farmaciste #farmacista #cialis #educazionesessuale,not harmful,"The description appears to be educational in nature, discussing the differences between Cialis and Viagra, which are medications used for erectile dysfunction. It does not promote or depict harmful behavior or content."
7519921060100312342,https://www.tiktok.com/@temp/video/7519921060100312342,come STIMOLARLO naturalmente 🍌 innanzitutto seguimi per rimanere aggiornato: @benesseremaschile * lo zinco contribuisce al mantenimento di livelli normali di testosterone nel sangue #testosterone #uomini #integratori #benessere #salute #over40 #over50 #andropausa #longevity #antiaging #bodybuilding #ciclismo #nuoto,not harmful,"The video description discusses natural ways to maintain testosterone levels and promotes wellness and health for men, particularly those over 40 and 50. It does not fall under any of the harmful content categories listed."
7528685120945966358,https://www.tiktok.com/@temp/video/7528685120945966358,Blood Splashing effects VFX Green Screen Animation. #vfx #blood #effect #animation #greenscreensticker #greenscreenvideo #fyp #greenscreen,harmful,"The description suggests the video contains blood splashing effects, which can be considered graphic and potentially disturbing for minors."
7363598794124021024,https://www.tiktok.com/@temp/video/7363598794124021024,"Iniziamo con il prelievo di sangue per eseguire il test citotossico. Etichettiamo accuratamente le provette con il nome e il cognome del paziente e procediamo con il prelievo. Dopo aver eseguito il test citotossico ad @busettoisabel, con l’aiuto di Denise, tramite un prelievo di sangue e successiva analisi al microscopio, sono emersi risultati coerenti con i suoi sintomi. Infatti, è risultata essere intollerante ad alcuni alimenti che assumeva regolarmente. Questo potrebbe essere proprio la causa della stanchezza e della difficoltà di concentrazione di cui si lamentava Isabel: liminando questi alimenti, Isabel potrà affrontare meglio la maturità. #DottoressaIridologa #Iridologia #SaluteNaturale #Benessere #MedicinaIntegrativa #TerapieAlternative",not harmful,"The description discusses a medical test and its results related to food intolerance, which does not fall under any of the harmful content categories listed. It focuses on health and wellness without promoting disordered eating or any dangerous activity."
7397108398703004961,https://www.tiktok.com/@temp/video/7397108398703004961,Che figata il corpo umano…🤩 #curiosità #anatomia #corpoumano #letsmove #diegofusina,not harmful,"The description appears to be about the human body and anatomy, which is educational and does not fall under any of the harmful content categories listed."
7459062155233545494,https://www.tiktok.com/@temp/video/7459062155233545494,Hai mai visto una persona con ittero? Quale era la causa? FONTE: msdmanuals.com . #pilloledinfermieristica #Infermieristica #infermieri  #studentidinfermieristica #informazione,not harmful,"The description discusses a medical condition (jaundice) and asks about its cause, which is educational and informative in nature. It does not fall under any of the harmful content categories listed."
7490326603784801558,https://www.tiktok.com/@temp/video/7490326603784801558,Burocrazia da problemi anche qui… 6 anni non potevo donare sangue perché governo non potevo legalizzare me a paese… parrocchia S. Ugo Ospedale Bambino Gesù #bambino #ospedale #gesù #burocrazia #donazione #donation #sangue #blood #blooddonation #italy #italia #parrocchia #lifeisgood,not harmful,"The description discusses issues related to bureaucracy and blood donation, which do not fall under any of the harmful content categories. It appears to be a personal story about challenges faced in donating blood due to legal status, which is not harmful for minors."
7525401707115744534,https://www.tiktok.com/@temp/video/7525401707115744534,"È QUASI PASSATA UNA SETTIMANA DI SANGUE! 🩸 VOGLIO VEDERVI SPINGERLA PIÙ CHE MAI E FARLA SCHIZZARE IN ALTO 👹👹👹 STREAMMATELA, CANTATELA, BALLATELA, USATELA PER TUTTO CIÒ CHE VOLETE. FACCIAMOLA ARRIVARE OVUNQUE!!!!! #klausnoir #rapitaliano co-prod/mix/master/video by @thomascalvi",not harmful,"The description does not fall under any of the harmful content categories listed. It appears to be promoting a song and encouraging engagement with it, which is not inherently harmful."
7277564274514480426,https://www.tiktok.com/@temp/video/7277564274514480426,Loved making this true crime blood splatter sweatshirt! Where are my true crime junkies at?! You can order this under custom sweatshirt snd in note to seller tell me you want true crime design with blood splatter!! #tiktokshop #customshirtmaker #smallbusinessowner #sublimationprinting #fypシ #bleachedsweatshirts #liveselling #sublimatedshirt #custombleachedshirts #customsweatshirts❣️ #sublimatewithme #homemade #imakeshirtshappen #mamassmallbusiness #customorderswelcomed #tiktokshoppartner #bleachinghoodies #bleachingathome #truecrimecommunity #truecrimejunkie #truecrimejunkies #truecrimetiktoks #truecrimeobsessed #truecrimeaddict #bloodsplattershirt #bloodsplattershirts,not harmful,"The description promotes a custom sweatshirt with a true crime theme, including a ""blood splatter"" design. While it references true crime and blood splatter, it does not explicitly depict or encourage violence, self-harm, or any other harmful activity. It is primarily focused on selling a product and does not fall under any of the harmful content categories listed."
7340364804290333985,https://www.tiktok.com/@temp/video/7340364804290333985,"🩸 I REQUISITI PER DONARE IL SANGUE❓ 1️⃣ Età tra 18 e 70 anni (60 per la prima donazione) 2️⃣ Peso corporeo minimo di 50 kg 3️⃣ Pressione arteriosa e polso nella norma 4️⃣ Livelli di emoglobina adeguati (12,5 g/dL per donne, 13,5 g/dL per uomini) ❌ Criteri di esclusione temporanea: Sospensione post-parto o interruzione gravidanza (6 mesi) Ciclo mestruale in corso (da valutare) Allergie, ulcere gastriche attive Malattie infettive recenti (alla guarigione) Tatuaggi, piercing, agopuntura (4 mesi) Trasfusioni o assunzione di certi farmaci (4 mesi) Rapporti sessuali a rischio (4 mesi) Viaggi in zone ad alto rischio (da valutare) Assicurati di soddisfare questi criteri prima di donare e salvare vite! 🩸💉 #DonazioneDiSangue #SalvaUnaVita #DonazioneDiSangue #SalvaUnaVita #SalutePubblica #SangueSolidale #DonatoriDiSangue #Sensibilizzazione #SostieniLaCausa #Beneficenza #Solidarietà #comunitàunita",not harmful,"This video description provides information on the requirements and temporary exclusion criteria for blood donation. It promotes public health and encourages life-saving actions, without falling under any harmful content categories."
7388499345856810272,https://www.tiktok.com/@temp/video/7388499345856810272,"Usare il sangue mestruale? Facciamo così, da oggi provate a bagnare le vostre piante con il sangue mestruale e poi ci mandate e foto del prima e del dopo. Ok?! Mi raccomando, non è da bere ;-) E vi consigliamo il libro: Sangue Magico. Lo avete letto? #babycompitalia #sanguemestruale",harmful,"The video description suggests using menstrual blood for watering plants, which could be considered shocking and graphic content. This type of content may not be suitable for minors and could promote unsafe practices."
7533559449873583382,https://www.tiktok.com/@temp/video/7533559449873583382,"🩸 CHE COSA SONO I GRUPPI SANGUIGNI? CHI PUÒ DONARE A CHI? 🩸 I gruppi sanguigni sono determinati dalla presenza o assenza di antigeni eritrocitari sulla superficie dei globuli rossi. Il sistema di classificazione più utilizzato è quello AB0, che distingue i gruppi A, B, AB e 0, a cui si aggiunge un altro marcatore fondamentale: il fattore Rh, che può essere positivo (Rh⁺) o negativo (Rh⁻). 🔬 Questa combinazione dà origine a 8 gruppi sanguigni principali: A⁺, A⁻, B⁺, B⁻, AB⁺, AB⁻, 0⁺ e 0⁻. Ma attenzione: non tutti sono compatibili tra loro. In ambito trasfusionale, la compatibilità dei gruppi sanguigni è essenziale per evitare gravi reazioni trasfusionali. 💥 Quando si riceve sangue con antigeni diversi dai propri, il sistema immunitario lo riconosce come “estraneo” e può attivare una risposta violenta, con emolisi acuta, febbre, brividi, ipotensione, fino a shock e insufficienza renale. 🔁 Per questo si parla di: •	0⁻ come donatore universale (può donare globuli rossi a tutti i gruppi) •	AB⁺ come ricevente universale (può ricevere da tutti) •	Chi ha Rh⁻ può ricevere solo sangue Rh⁻ •	Chi ha Rh⁺ può ricevere sia da Rh⁺ che da Rh⁻ 📊 Ad esempio: •	Un soggetto A⁺ può ricevere da 0⁻, 0⁺, A⁻ e A⁺ •	Un paziente B⁻ può ricevere solo da 0⁻ e B⁻ •	Chi ha AB⁺ può ricevere da tutti gli altri gruppi •	Chi ha 0⁻ può donare a tutti, ma ricevere solo da 0⁻ 🧠 La sicurezza trasfusionale si basa su questi principi fondamentali. Per questo, prima di ogni trasfusione, vengono effettuati test come il cross-match e la tipizzazione del gruppo sanguigno. #medicina #salute #divilgazione #benessere #sangue",not harmful,"The description provides educational information about blood types and transfusion compatibility, which does not fall under any of the harmful content categories. It is informative and promotes health awareness."
7275057924051914030,https://www.tiktok.com/@temp/video/7275057924051914030,currently getting flowers to make it up to her 😭😭😂😂😂 #coupleprank #couplegoals #prank #funny #sleepingonthecoach #prankingmygirlfriend #relationship #interracial #desi,not harmful,"The description suggests a light-hearted prank within a relationship, which does not fall under any of the harmful content categories listed. It appears to be intended for entertainment without promoting any dangerous or harmful behavior."
7515887260466826552,https://www.tiktok.com/@temp/video/7515887260466826552,Menstruação que toda mulher vai passar ! #mulher #jovem #vlog #sangue,not harmful,"The description discusses menstruation, which is a natural biological process that all women experience. It does not fall under any of the harmful content categories listed and is educational rather than harmful."
7530296606302915862,https://www.tiktok.com/@temp/video/7530296606302915862,#CapCut Mike Tyson vs Frank Bruno #boxing #boxing🥊 #boxingsparing #boxingfighting #fyp #for #you #page #fy #foryou #muhammadali #miketyson #edit #boxingedit #fight #ko #knockout #boxingnation #war #brutal,not harmful,"The description refers to a boxing match and related content, which is a sport and does not fall under any of the harmful content categories listed. It does not promote violence outside of a sporting context or depict any harmful behavior."
7512428625761717535,https://www.tiktok.com/@temp/video/7512428625761717535,Little knife fight practice choreo (All props and weapons are fake and only used for practice purposes) @alexandra.alsip #stuntman #stunts #film #television #actionhorizons #fightchoreography #knifefight #knife #stunttraining #stuntsoftiktok,harmful,"Even though the props and weapons are fake, promoting knife fight choreography can encourage dangerous behavior and challenges, which could be harmful to minors."
7504621545969569046,https://www.tiktok.com/@temp/video/7504621545969569046,#mma #mmafighter #ossessione #fitness #ko #fight #cage #hardwork #viral_video #motivation #italy #combattimento #neiperte #fyp,not harmful,"The description appears to be related to mixed martial arts (MMA) and fitness, which are sports and physical activities. There is no indication of harmful content such as disordered eating, self-harm, dangerous challenges, or any other harmful categories listed."
7485368001525533969,https://www.tiktok.com/@temp/video/7485368001525533969,Cj Nickolas Taekwondo Fight 😲🔥 #hightlight #taekwondo #fight #ajaytamangtkd #foryoupage #foryou #fyp,not harmful,"The description refers to a taekwondo fight, which is a sport and does not fall under any of the harmful content categories listed. It does not promote violence or dangerous activities outside the context of a regulated sport."
7442969044430490902,https://www.tiktok.com/@temp/video/7442969044430490902,#italiansoldier #fitsoldier #metodocombattimentomilitare #italianarmy🇮🇹 #attitude #MCM #avantiatuttaforza ⚔️💪🇮🇹⭐,not harmful,The description appears to be related to military training or showcasing a soldier's fitness and attitude. It does not fall under any of the harmful content categories listed.
7524700641608895766,https://www.tiktok.com/@temp/video/7524700641608895766,THE BULLET 💪👊😉 @TOP TEN #kickboxing #hmditalia #wakokickboxing #wako #fighter #combattimento #fighting,not harmful,"The description appears to be related to kickboxing, a recognized sport. It does not suggest any dangerous activity or challenge beyond the context of a regulated sport, nor does it fall under any of the harmful content categories listed."
7372229373694348577,https://www.tiktok.com/@temp/video/7372229373694348577,"Karate Tradizionale, 📍Romania #karate #combattimento",not harmful,"The description promotes a traditional martial arts activity, which does not fall under any of the harmful content categories listed. It is likely educational or recreational content related to karate."
7482031883358965038,https://www.tiktok.com/@temp/video/7482031883358965038,#creatorsearchinsights this a white belt twd trainer VS a black -belt🫵🔥#taekwondogirl #fitness #fighting #blackbelt,not harmful,"The description does not fall under any of the harmful content categories. It appears to be related to a martial arts training or demonstration, which is generally considered a safe and positive activity."
7533248539045006614,https://www.tiktok.com/@temp/video/7533248539045006614,The art of 8 weapon…#muaythai #fighter #thaifight #thailand #tawanchai,not harmful,"The description refers to Muay Thai, a traditional martial art and sport, and does not suggest any dangerous activity or challenge beyond the context of a recognized sport. There is no indication of promoting violence, self-harm, or any other harmful content categories."
7428169176251944225,https://www.tiktok.com/@temp/video/7428169176251944225,"👋🏽Cosa fare se qualcuno ti mette una mano in faccia? 🤜🏽Reagire con un colpo non è sempre la scelta più giusta, poiché potrebbe avere conseguenze legali e potresti trovarti a dover risarcire eventuali danni. 💪🏽Invece, esistono tecniche efficaci che ti permettono di deviare l’attacco senza aggravare la situazione. 💬Guarda il video e fammi sapere nei commenti cosa ne pensi! #difesapersonale #prevenzione #artimarziali #sportdacombattimento",not harmful,"The video description discusses self-defense techniques and emphasizes non-violent responses to aggression, which does not fall under any of the harmful content categories. It promotes personal safety and conflict de-escalation."
7444252433737387286,https://www.tiktok.com/@temp/video/7444252433737387286,When nature strikes back…Made with @Hailuo AI (MiniMax) #Tsunami #EpicWave #NaturalDisaster #OceanPower #WaveOfDestruction #UnstoppableNature #ClimateCrisis #EarthForce #ViralVideo #CinematicScenes #DisasterMovieVibes #hailuoai #minimax #fantasy #irinamalina_ai #UnrealNature #AIArt #OceanFury #globalimpact,not harmful,"The description refers to a video likely depicting AI-generated or cinematic scenes of natural disasters, such as tsunamis. It does not promote or depict real-life dangerous activities, self-harm, or any other harmful content categories. It appears to be artistic or educational in nature."
7458421546604825878,https://www.tiktok.com/@temp/video/7458421546604825878,"The flames engulf the hillside like an unstoppable monster, painting the sky in an eerie red glow. Sirens wail, cars flee, but nothing seems able to halt the inferno. Here, people fight desperately against a natural disaster that destroys lives and turns hope into ash. #firefighter  #nature #usa🇺🇸 #animal  #california #lawildfires #NaturalDisaster #EnvironmentalCrisis #WildlifeLoss #california #Savecalifornia #ClimateEmergency #StopTheFlames",not harmful,"The description discusses a natural disaster and the efforts to combat it, which does not fall under any of the harmful content categories. It raises awareness about environmental issues and does not contain graphic or shocking content that would be inappropriate for minors."
7534094634469821718,https://www.tiktok.com/@temp/video/7534094634469821718,"Scopri i 5 tsunami più devastanti della storia! In questo video, esploreremo gli eventi naturali che hanno lasciato un segno indelebile sul nostro pianeta, analizzando l'altezza degli tsunami e i danni stimati in euro. Dalla furia distruttiva dell'onda di Tōhoku nel 2011 ai catastrofici eventi di Sumatra nel 2004, ogni tsunami ha una storia da raccontare. Prepara la tua mente per un viaggio emozionante tra statistiche e racconti strazianti di resilienza. Non dimenticare di mettere un like e condividere il video! Unisciti a noi per conoscere questi eventi che hanno cambiato il corso della storia. #Tsunami #DisastriNaturali #giappone #2011 #terremoto #classifica",not harmful,"The video description discusses historical natural disasters, focusing on tsunamis and their impact. It does not fall under any of the harmful content categories such as disordered eating, self-harm, or dangerous activities. The content is educational and informative, aiming to provide historical context and understanding of natural events."
7329077945467784481,https://www.tiktok.com/@temp/video/7329077945467784481,"VIDEO PIÙ LUNGHI SU YT. LINK NEL PROFILO 💪🏻❤️ Tre disastri naturali tra i più devastanti della storia. L'ultimo è scioccante. Numero tre: Uragano Katrina del duemilacinque, stato uniti. Katrina colpì la costa del Golfo degli Stati Uniti, causando gravi inondazioni  e danni estesi lungo la costa. Più di milleottocento persone persero la vita a causa dell'uragano e delle sue conseguenze. Numero due: Eruzione del Vesuvio nel settantanove dopo cristo. seppellì le città romane di Pompei ed Ercolano sotto ceneri e lapilli, conservandole in uno stato di quasi perfetta conservazione. Si presume che oltre duemila persone vennero valorizzate all'istante. Numero uno: Terremoto e Maremoto del duemilaquattro nell'Oceano Indiano: Un violento terremoto sottomarino colpì al largo della costa di Sumatra il ventisei dicembre duemilaquattro, generando un devastante maremoto. Si stima che il numero totale di vittime sia stato di circa duecentotrentamila, rendendolo uno dei disastri più mortali della storia moderna. #abissi #pesce #curiosità #fattireali #tiktokitalia #animalepiuvelocedelmondo #pericolo #horror #misteri #isole #isolaperduta #IsolePericolose #DestinazioniProibite #EsplorazioniEstreme #AvventureRischiose #IsolInaccessibili #ViaggiEstremi #RischiDellEsplorazione #TerritoriInesplorati #AvventureEstreme #viaggipericolosissimi",not harmful,"The video description discusses historical natural disasters and their impacts, which is educational content. It does not fall under any of the harmful content categories listed, such as disordered eating, self-harm, or dangerous challenges."
7527967112753679647,https://www.tiktok.com/@temp/video/7527967112753679647,Beach VANISHES as Cyclone’s Spiral Devours Everything! 🌪️🔥 #CycloneChaos #NatureWrath #StormOfTheYear #ViralDisaster #BeachApocalypse #TerrifyingNature #SurvivalMode #EpicWave #WeatherGoneWild #TrendingNow #Tiktokviral #foryoupage #fyp,not harmful,The description discusses a natural disaster event without promoting or depicting harmful behavior or content. It does not fall under any of the harmful content categories listed.
7526770716977466679,https://www.tiktok.com/@temp/video/7526770716977466679,Tsunami Strikes Unaware Beachgoers #tsunami#beachpanic #naturalcatastrophe #verticalcinema #megawave #suddenimpact #vfxshorts #coastaltourism #tsunamiscene,not harmful,"The description suggests a fictional or dramatized video using visual effects (VFX) to depict a tsunami scenario. It does not indicate real shocking or graphic content, nor does it fall under any of the harmful content categories listed."
7505097177513970966,https://www.tiktok.com/@temp/video/7505097177513970966,A rift in the ocean. #anomaly #ocean #unexplained #rift #disasters #naturaldisaster #oceandisaster,not harmful,"The description discusses a natural phenomenon or event, which does not fall under any of the harmful content categories listed. It is likely educational or informational in nature."
7516193516146461974,https://www.tiktok.com/@temp/video/7516193516146461974,Moment before disaster #landslide #naturepower #momentsbeforedisaster #naturaldisaster #tsunami #for,not harmful,"The description refers to natural disasters and does not fall under any of the harmful content categories such as disordered eating, self-harm, or dangerous activities. It appears to be related to educational or informational content about natural events."
7368238131226610950,https://www.tiktok.com/@temp/video/7368238131226610950,😰 #terror #naturaleza #desastre #omg #impactante #fyp #tendencia #foryou #nature #desastresnaturales,not harmful,"The description suggests content related to natural disasters, which may be shocking but does not fall under the harmful content categories such as disordered eating, self-harm, or hate speech. It is more likely to be informative or news-related."
7534121080785571094,https://www.tiktok.com/@temp/video/7534121080785571094,Watch closely. This is how it started. #foryou #naturaldisaster #stormfootage #caughtoncamera #aiartvideo #aiwarning #usaflood #weatheralert #realtimelook #fyp #viral #aitok #disasterclip #shockmoment #unrealbutreal #aivisual,not harmful,"The description appears to be about a video showcasing storm footage or a natural disaster, possibly using AI-generated visuals. It does not fall under any of the harmful content categories listed, as it does not promote dangerous activities, graphic content, or any other harmful behavior."
7519205969058991377,https://www.tiktok.com/@temp/video/7519205969058991377,TOP 5 MOST INSANE NATURAL DISASTER 😱 #foryou #fyp #trending #top5 #Disaster #scaryvideos #caughtoncameraam #reallifehorror #EpicDisasters #StormChaser #InsaneMoments #WatchTillEnd #ViralReel,not harmful,"The video description suggests content related to natural disasters, which may be intense but does not fall under the harmful content categories such as disordered eating, self-harm, or hate speech. It is more likely to be educational or informational rather than harmful."
7518038629667605782,https://www.tiktok.com/@temp/video/7518038629667605782,Natural disasters made by Ai 🌊 #fyp #foryou #veo3 #tsunami,not harmful,"The description refers to AI-generated content about natural disasters, which does not fall under any of the harmful content categories listed. It does not promote or depict harmful behavior or content."
7494629365473447190,https://www.tiktok.com/@temp/video/7494629365473447190,A ma fatt perd 10 anni di vita!!!!#gioco#marchi#pronuncia e freghttttttttt,not harmful,"The description appears to be in Italian and translates to ""It made me lose 10 years of life!!!! #game #brands #pronounce and freghhttttttttt."" It seems to refer to a game or challenge related to brand pronunciation, which does not fall under any of the harmful content categories listed."
7165861989166615813,https://www.tiktok.com/@temp/video/7165861989166615813,Voi quanto avete fatto su questo gioco?😱  con @jenny 💕,not harmful,"The description does not indicate any content related to the harmful categories listed, such as disordered eating, self-harm, dangerous activities, or any other harmful behavior. It appears to be a casual mention of playing a game with a friend."
7000673889323977990,https://www.tiktok.com/@temp/video/7000673889323977990,Unica regola: devi tracciare massimo 4 segmenti per toccare tutti i punti senza staccare la penna dal foglio #challenge #9punti #noia #gioco #fun,not harmful,"The description refers to a drawing challenge involving connecting points with lines, which does not fall under any of the harmful content categories listed. It is a harmless game or puzzle activity."
7503170298917752086,https://www.tiktok.com/@temp/video/7503170298917752086,Trova la Parola 😍 un nuovo gioco in cui ci siamo divertiti non poco 😅 e si vede #noralab #smallbusiness #regalipersonalizzati #challenge #sfida,not harmful,The description talks about a new game and includes hashtags related to small business and personalized gifts. It does not fall under any of the harmful content categories listed.
7052306167107816709,https://www.tiktok.com/@temp/video/7052306167107816709,"Ci abbiamo riprovato, ma nulla sto gioco non fa per noi 😂",not harmful,"The description appears to be about attempting a game and finding it challenging or not suitable for them, which does not fall under any of the harmful content categories listed."
7457516798791978262,https://www.tiktok.com/@temp/video/7457516798791978262,"Gioco: telefono senza fili ma ballando. Finisce come previsto, provateci voi 😅 #gioco#amici#perte#virale#ballo",not harmful,"The description refers to a game of ""telephone"" while dancing, which is a playful and social activity. It does not fall under any of the harmful content categories listed."
7305801271926181153,https://www.tiktok.com/@temp/video/7305801271926181153,Ma esiste qualcuno che ci è riuscito?!😂🤦🏻‍♀️🐑 #game #gioco #filtro #filter #sheep #pecora #minecraft #acapodelglobo #comedy,not harmful,"The description refers to a game or filter involving sheep and Minecraft, and includes hashtags related to comedy. There is no indication of harmful content such as disordered eating, self-harm, dangerous activities, or any other categories listed in the harmful content framework."
7069051271524764933,https://www.tiktok.com/@temp/video/7069051271524764933,SONO IO IL KING DI QUESTO GIOCO💪,not harmful,"The description translates to ""I am the king of this game,"" which does not fall under any of the harmful content categories listed. It appears to be a boastful statement about gaming skills, which is not harmful."
7013324945195339009,https://www.tiktok.com/@temp/video/7013324945195339009,#sfidaamici  #monetina #logica #gioco #curiosità #losapevi #losapeviche #imparacontiktok #sperimentatori #sfidaimpossibile,not harmful,"The description includes hashtags related to logic, games, curiosity, and learning, which do not fall under any of the harmful content categories listed. It appears to be a challenge or game that is educational or entertaining in nature."
7475461356074929439,https://www.tiktok.com/@temp/video/7475461356074929439,I literally waited for it to tell me I lost 🤣 so I can try again because it’s my first time 🤣 🍉 there’s so many versions of this one !! #perfect #winner #win #circleline #game #explore #fyp #games #filtergame #watermelongame,not harmful,"The description refers to playing a game and trying again after losing, which is a common and harmless activity. There is no mention of any harmful content such as disordered eating, self-harm, dangerous activities, or any other categories listed in the harmful content framework."
7389897779604147489,https://www.tiktok.com/@temp/video/7389897779604147489,😊👍 #precision #precisionchallenge #2 #precisionchallenge2 #game #tiktokgame #challenge #tiktokchallenge2024 #tiktokchallenge #tiktokfilter #filter #effect #tiktokeffect #trend #tiktoktrend #trending #fyp #fypシ #foryou #foryourpage #foryoupage #viral #viralvideo #blowthisup #pleasegoviral #filterchallenge #filtertrend #caglings36 #filters #newtrend #newtrending #newtrendchallenge #fypage,not harmful,"The description refers to a TikTok challenge involving a filter or effect, which does not fall under any of the harmful content categories listed. It appears to be a typical social media trend or game without any indication of dangerous or inappropriate content."
7237447566755974426,https://www.tiktok.com/@temp/video/7237447566755974426,"Perché al NORD possono avere i Casinó municipali e noi al SUD no? Porterebbe tanti benefici: soldi, lavoro e meno tasse! 🗳️GIUSEPPE LIPERA SINDACO 📍Elezioni amministrative, Catania 📆28-29 Maggio #catania #catania🔵🔴 #casinò #comunedicatania #elezionicatania #sindacodicatania",harmful,"The video description promotes the idea of establishing casinos, which falls under the category of gambling. This type of content can be harmful to minors as it may encourage gambling behavior."
7482356714004647191,https://www.tiktok.com/@temp/video/7482356714004647191,grazie a tutti🙏 #morestudio #morethanjustclothing #perte #fyp #viral,not harmful,The description appears to be a thank you message and includes hashtags related to clothing and going viral. There is no indication of any harmful content based on the provided framework.
7319581064928726305,https://www.tiktok.com/@temp/video/7319581064928726305,"E se ""Casino"" (Casinò) fosse stato girato in verticale? 💬 Commenta con il prossimo film da realizzare! #Casino #Casinó #RobertDeNiro #JoePesci #SharonStone #verticalmovie #verticalmovies #vertical #movie #filmverticale #adobephotoshop #photoshop #photoshopai #ai #perte",not harmful,"The description discusses a creative concept of filming a movie in a vertical format and invites comments on other films to consider. It does not fall under any of the harmful content categories such as gambling, as it does not promote or discuss gambling activities directly."
7530695445505494294,https://www.tiktok.com/@temp/video/7530695445505494294,Parliamo un po’ del Crazy Time🎪 e dei sistemi che ci sono dietro🧐 #casino #betting #legacy #work #online #future,harmful,"The video description discusses ""Crazy Time,"" which is a casino game, and mentions ""betting"" and ""casino,"" indicating content related to gambling. This type of content can be harmful to minors as it may promote gambling behavior."
7506163301282237718,https://www.tiktok.com/@temp/video/7506163301282237718,Într-un final… #fyp #fy #casino #plata #aparate #bucuresti,harmful,"The description includes hashtags related to casinos and gambling, which can be harmful content for minors as it promotes gambling activities."
7526702359938993410,https://www.tiktok.com/@temp/video/7526702359938993410,Capita….. #perte #perteeeee #malta,not harmful,"The description does not indicate any content related to the harmful categories listed, such as disordered eating, self-harm, dangerous activities, or any other harmful behavior. It appears to be a general or location-based tag."
7529078078971170070,https://www.tiktok.com/@temp/video/7529078078971170070,Club is for boys. Casino is for Men. #casino #blackjack #roulette #venice #casinodivenezia,harmful,"The video description promotes gambling, which is considered harmful content under the 'Gambling' category. This type of content can be inappropriate for minors as it may encourage gambling behavior."
7530202101276740866,https://www.tiktok.com/@temp/video/7530202101276740866,#casino #casinolife #casinodivenezia #voliamoneiperte #foruyou,harmful,"The video description promotes casino-related content, which falls under the category of gambling. This type of content can be harmful to minors as it may encourage gambling behavior."
7113951307614014725,https://www.tiktok.com/@temp/video/7113951307614014725,Rispondi a @art3414  Io non ci sono mai andato 🥶 #curiosità #informazione #casino #cosechenonsai,not harmful,The description mentions curiosity and information about casinos but does not promote gambling or encourage participation in gambling activities. It appears to be informational rather than harmful.
7526167574497856790,https://www.tiktok.com/@temp/video/7526167574497856790,Video YT: Dentro il Vortice del Gioco - Tra Speranza e Dipendenza #riccardodanile #youtube #youtubers #ludopatia #casinò #roulette,harmful,"The video description includes references to gambling, such as ""ludopatia"" (which means gambling addiction in Italian), ""casinò,"" and ""roulette."" This falls under the 'Gambling' category, which is considered harmful content, especially for minors."
7427292200762920225,https://www.tiktok.com/@temp/video/7427292200762920225,NON GIOCATE,harmful,"The phrase ""NON GIOCATE"" translates to ""DO NOT PLAY"" in English, which could potentially relate to gambling. Since gambling is listed under the harmful content framework, this description could be considered harmful to minors."
7500547339354983702,https://www.tiktok.com/@temp/video/7500547339354983702,Day 12 #simulation #airplane #planegame #gaming #casino,harmful,"The mention of ""casino"" suggests content related to gambling, which is considered harmful for minors under the Gambling category."
7471580907594337558,https://www.tiktok.com/@temp/video/7471580907594337558,"Il 98% di voi perde alle scommesse Non perché scommetta male, ma perché il sistema è pensato per farti perdere. Scommettendo contemporaneamente su tutti e tre gli esiti di un match – uno, X e due – ti accorgerai che, a prescindere da come finisce la partita perderai, matematicamente. Questo si chiama AGGIO scommesse. #scommessecalcio #risultati #metododiguadagno #vincita",harmful,"The video description discusses gambling and suggests a method related to betting, which falls under the 'Gambling' category. This type of content can be harmful to minors as it may encourage gambling behavior."
7516855735884565782,https://www.tiktok.com/@temp/video/7516855735884565782,Una scommessa da 10€ oggi. Un mutuo negato domani. È tutela o controllo? Scrivimelo nei commenti. #mutuo #banca #contocorrente #giocoazzardo #giovanioggi #gentlemanfm #tiktokitalia,harmful,"The video description references gambling (""scommessa da 10€"") which falls under the 'Gambling' category of harmful content. This could potentially promote gambling behavior among minors."
